t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.211151261497305,0.003508397009711344,-3.8995164271027365,-3.3378454125622516,-3.0456405594728113,114,201,CVS,HBI,Consumer Staples,Consumer Discretionary
-4.21105909079648,0.00350952916227621,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,135,416,DUK,TSCO,Utilities,Consumer Discretionary
-4.211026055181331,0.0035099350274487226,-3.8996927740844773,-3.3379436868335546,-3.0457087558224516,19,407,AIG,TEL,Financials,Information Technology
-4.210730625065816,0.0035135665039831548,-3.897850247842016,-3.3369165849187805,-3.044995958309874,144,191,EIX,GPC,Utilities,Consumer Discretionary
-4.2104339434409335,0.0035172168332349004,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,365,GM,RE,Consumer Discretionary,Financials
-4.210327402783971,0.0035185285434818137,-3.897850247842016,-3.3369165849187805,-3.044995958309874,332,453,PAYX,WMT,Information Technology,Consumer Staples
-4.210281749918492,0.003519090751065094,-3.897850247842016,-3.3369165849187805,-3.044995958309874,318,373,NSC,ROK,Industrials,Industrials
-4.210199839456976,0.003520099671627357,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,221,278,ICE,MCHP,Financials,Information Technology
-4.210177008034151,0.0035203809417516108,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,203,ALGN,HD,Health Care,Consumer Discretionary
-4.210073991299186,0.0035216503056823036,-3.898175383266733,-3.3370978778293483,-3.045121781879747,258,365,LEG,RE,Consumer Discretionary,Financials
-4.209897449620768,0.003523826614547677,-3.8981477814105245,-3.3370824880665775,-3.0451111009881777,133,351,DRI,PNW,Consumer Discretionary,Utilities
-4.209829629439697,0.0035246629925043964,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,141,DUK,ECL,Utilities,Materials
-4.209776936636078,0.0035253129410149128,-3.897850247842016,-3.3369165849187805,-3.044995958309874,327,424,OKE,UDR,Energy,Real Estate
-4.209218564112958,0.0035322070429518733,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,152,190,ES,GOOGL,Utilities,Information Technology
-4.209218217119199,0.0035322113310499352,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,402,MKC,SYK,Consumer Staples,Health Care
-4.209149913049358,0.0035330555157450077,-3.8983230832862854,-3.337180227279298,-3.045178934083909,444,466,WAT,YUM,Health Care,Consumer Discretionary
-4.2090297162283274,0.0035345415035754994,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,189,265,GOOG,LNT,Information Technology,Utilities
-4.2084830315775905,0.0035413073782708327,-3.898015146616984,-3.3370085337665056,-3.045059774443549,86,278,CI,MCHP,Health Care,Information Technology
-4.208095033899658,0.003546116518726883,-3.897850247842016,-3.3369165849187805,-3.044995958309874,197,277,GWW,MCD,Industrials,Consumer Discretionary
-4.20800787790648,0.003547197620585646,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,390,ADM,SO,Consumer Staples,Utilities
-4.207990391688894,0.003547414559836827,-3.898516606674342,-3.337288118811728,-3.0452538119091113,219,430,HUM,UPS,Health Care,Industrials
-4.207951121044449,0.0035479018075705517,-3.899887309145208,-3.3380520898105295,-3.0457839796685255,348,404,PM,T,Consumer Staples,Telecommunication Services
-4.207481402263546,0.003553734570698399,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,251,447,KMX,WEC,Consumer Discretionary,Utilities
-4.207303419861423,0.003555946975593991,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,313,441,NKE,VRTX,Consumer Discretionary,Health Care
-4.206538388455596,0.003565471069644556,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,125,163,DIS,EXR,Consumer Discretionary,Real Estate
-4.206294279775628,0.003568514968736197,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,96,374,CNC,ROP,Health Care,Industrials
-4.2061014651538144,0.003570920944219163,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,403,CLX,SYY,Consumer Staples,Consumer Staples
-4.2059174536746635,0.0035732184599530765,-3.898589985833011,-3.3373290266098814,-3.045282202010446,141,224,ECL,ILMN,Materials,Health Care
-4.20580470770382,0.003574626844316205,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,398,GM,STZ,Consumer Discretionary,Consumer Staples
-4.205206927517393,0.0035821026211710284,-3.903456199936552,-3.3400395028976786,-3.0471628766818637,203,460,HD,XL,Consumer Discretionary,Financials
-4.2050833391397,0.003583649992208445,-3.897850247842016,-3.3369165849187805,-3.044995958309874,187,419,GLW,TXN,Information Technology,Information Technology
-4.204749192199218,0.003587836702298762,-3.897850247842016,-3.3369165849187805,-3.044995958309874,13,156,ADSK,ETN,Information Technology,Industrials
-4.2045939346404255,0.0035897835353082743,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,57,ADP,BAX,Information Technology,Health Care
-4.2045402049592795,0.003590457497644335,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,441,461,VRTX,XLNX,Health Care,Information Technology
-4.2045045879282235,0.0035909043265360202,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,291,IFF,MO,Materials,Consumer Staples
-4.2041926227904165,0.003594820225274927,-3.8981414139838355,-3.337078937806219,-3.045108637012461,5,367,ABC,REGN,Health Care,Health Care
-4.204035167149619,0.0035967981519643326,-3.898589985833011,-3.3373290266098814,-3.045282202010446,224,441,ILMN,VRTX,Health Care,Health Care
-4.203274227167131,0.0036063710038289616,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,172,190,FIS,GOOGL,Information Technology,Information Technology
-4.202553296190931,0.0036154620788663694,-3.897850247842016,-3.3369165849187805,-3.044995958309874,315,375,NOC,ROST,Industrials,Consumer Discretionary
-4.202306832578484,0.003618574848340004,-3.8984009699035513,-3.3372236508606488,-3.045209070643761,77,113,CCI,CTXS,Real Estate,Information Technology
-4.202268986570738,0.0036190530508847956,-3.8996927740844773,-3.3379436868335546,-3.0457087558224516,174,407,FITB,TEL,Financials,Information Technology
-4.202102195995704,0.0036211612206917486,-3.897850247842016,-3.3369165849187805,-3.044995958309874,256,333,L,PBCT,Financials,Financials
-4.201968400666194,0.0036228531569686266,-3.897850247842016,-3.3369165849187805,-3.044995958309874,161,337,EXPD,PEG,Industrials,Utilities
-4.201329055648504,0.003630948137962076,-3.897850247842016,-3.3369165849187805,-3.044995958309874,312,410,NI,TJX,Utilities,Consumer Discretionary
-4.2003540893034526,0.0036433244765271392,-3.9004635609123812,-3.3383731573773248,-3.0460067699688578,85,123,CHTR,DHI,Consumer Discretionary,Consumer Discretionary
-4.200218594181231,0.0036450475255248548,-3.9015340419065505,-3.338969418981151,-3.0464204892491686,357,423,PSX,UAL,Energy,Industrials
-4.199834032651094,0.0036499419441678397,-3.9046194954257833,-3.34068676915252,-3.047611867977372,258,361,LEG,PYPL,Consumer Discretionary,Information Technology
-4.199795591616648,0.003650431524720432,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,301,ACN,MTD,Information Technology,Health Care
-4.199663641300416,0.003652112486684365,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,152,EBAY,ES,Information Technology,Utilities
-4.19956448663873,0.0036533761201237376,-3.897850247842016,-3.3369165849187805,-3.044995958309874,219,286,HUM,MKC,Health Care,Consumer Staples
-4.199539226877266,0.003653698096220135,-3.898175383266733,-3.3370978778293483,-3.045121781879747,351,365,PNW,RE,Utilities,Financials
-4.198979502979495,0.003660839351717067,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,36,A,AMZN,Health Care,Consumer Discretionary
-4.198941176728877,0.003661328806211478,-3.8986865709519747,-3.33738286976814,-3.045319569004833,35,450,AMT,WLTW,Real Estate,Financials
-4.198874785535465,0.003662176812704855,-3.9020622883243252,-3.3392635710819745,-3.046624574144973,110,469,CTAS,ZTS,Industrials,Health Care
-4.198774198428304,0.003663461942430873,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,410,CLX,TJX,Consumer Staples,Consumer Discretionary
-4.198467555503589,0.0036673822521049683,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,402,AEP,SYK,Utilities,Health Care
-4.197754268627999,0.003676516227261112,-3.898687031887025,-3.337383126720481,-3.045319747328257,249,281,KMB,MDLZ,Consumer Staples,Consumer Staples
-4.19751847595297,0.0036795402469985594,-3.897850247842016,-3.3369165849187805,-3.044995958309874,56,456,BAC,WY,Financials,Real Estate
-4.19720137230479,0.003683610667648318,-3.897850247842016,-3.3369165849187805,-3.044995958309874,57,286,BAX,MKC,Health Care,Consumer Staples
-4.19575746859134,0.003702197208750168,-3.8984009699035513,-3.3372236508606488,-3.045209070643761,77,382,CCI,SHW,Real Estate,Materials
-4.195646859943773,0.003703624548759408,-3.898293132090148,-3.337163528479315,-3.04516734483399,102,442,COP,VTR,Energy,Real Estate
-4.195639207721001,0.0037037233148774604,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,343,MKC,PH,Consumer Staples,Industrials
-4.195454826702357,0.003706103823634347,-3.8994152987800637,-3.337789053220134,-3.04560144905752,141,406,ECL,TDG,Materials,Industrials
-4.195181028922461,0.003709641362843241,-3.898730741670605,-3.337407492937369,-3.045336657308084,39,374,ANTM,ROP,Health Care,Industrials
-4.195031624083536,0.003711573017450262,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,351,CLX,PNW,Consumer Staples,Utilities
-4.1950073183331975,0.00371188735357644,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,83,AON,CHD,Financials,Consumer Staples
-4.194616554081526,0.003716944295010577,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,146,188,EMN,GM,Materials,Consumer Discretionary
-4.194520682441069,0.0037181859491417528,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,338,EBAY,PEP,Information Technology,Consumer Staples
-4.194493309590927,0.003718540530536073,-3.897850247842016,-3.3369165849187805,-3.044995958309874,277,414,MCD,TROW,Consumer Discretionary,Financials
-4.194400778937086,0.0037197393800833495,-3.897850247842016,-3.3369165849187805,-3.044995958309874,87,338,CINF,PEP,Financials,Consumer Staples
-4.194099941003816,0.003723639557539324,-3.9022625560761988,-3.3393750751326396,-3.0467019340428503,231,277,IQV,MCD,Health Care,Consumer Discretionary
-4.193395078357913,0.0037327923465945993,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,9,441,ADI,VRTX,Information Technology,Health Care
-4.193339880997923,0.0037335099656276567,-3.897850247842016,-3.3369165849187805,-3.044995958309874,350,356,PNR,PSA,Industrials,Real Estate
-4.192931606584726,0.0037388218548500235,-3.898589985833011,-3.3373290266098814,-3.045282202010446,224,444,ILMN,WAT,Health Care,Health Care
-4.192559252496753,0.003743672437037534,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,300,GM,MTB,Consumer Discretionary,Financials
-4.192023762938457,0.0037506582623890276,-3.897850247842016,-3.3369165849187805,-3.044995958309874,356,435,PSA,VFC,Real Estate,Consumer Discretionary
-4.191700502538717,0.003754881193895186,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,343,374,PH,ROP,Industrials,Industrials
-4.191252172170827,0.003760745195711529,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,398,INCY,STZ,Health Care,Consumer Staples
-4.190871872665621,0.003765725954421682,-3.9027091761632655,-3.339623713632653,-3.046874431020408,27,402,ALLE,SYK,Industrials,Health Care
-4.190200618538525,0.0037745320789270348,-3.897850247842016,-3.3369165849187805,-3.044995958309874,429,459,UNP,XEL,Industrials,Utilities
-4.189996678577963,0.003777211284054289,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,219,ALGN,HUM,Health Care,Health Care
-4.189926207486252,0.003778137483609477,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,163,339,EXR,PFE,Real Estate,Health Care
-4.189685194096043,0.0037813066886553475,-3.897850247842016,-3.3369165849187805,-3.044995958309874,405,445,TAP,WBA,Consumer Staples,Consumer Staples
-4.189525242182939,0.0037834113203443105,-3.8991249861283186,-3.337627249261285,-3.0454891637285715,163,240,EXR,JNJ,Real Estate,Health Care
-4.189323032185613,0.0037860735157164605,-3.89797453720704,-3.3369858901403697,-3.045044058956916,33,379,AMGN,SBUX,Health Care,Consumer Discretionary
-4.189173127921206,0.0037880481876250115,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,86,AON,CI,Financials,Health Care
-4.189092718564234,0.003789107799740187,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,374,375,ROP,ROST,Industrials,Consumer Discretionary
-4.188676280268211,0.0037945998536450414,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,83,189,CHD,GOOG,Consumer Staples,Information Technology
-4.1884978067121095,0.0037969558226530584,-3.897850247842016,-3.3369165849187805,-3.044995958309874,169,409,FDX,TIF,Industrials,Consumer Discretionary
-4.188307579457894,0.0037994684234819013,-3.898800353430501,-3.337446297549863,-3.045363587298757,310,419,NFLX,TXN,Information Technology,Information Technology
-4.187818526494825,0.003805935031851756,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,434,MKC,VAR,Consumer Staples,Health Care
-4.187773215087317,0.003806534681758713,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,215,416,HRL,TSCO,Consumer Staples,Consumer Discretionary
-4.1871853413223965,0.003814322436150415,-3.8985571517379585,-3.337310722217809,-3.045269498744652,283,321,MET,NUE,Financials,Materials
-4.18680823276006,0.003819325796535702,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,318,CI,NSC,Health Care,Industrials
-4.186716777937693,0.003820540096375001,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,143,287,EFX,MLM,Industrials,Materials
-4.186600464499898,0.0038220849696429366,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,142,CTXS,ED,Information Technology,Utilities
-4.186568193176111,0.003822513698251281,-3.897850247842016,-3.3369165849187805,-3.044995958309874,65,346,BLL,PKI,Materials,Health Care
-4.186167788569613,0.0038278367890612693,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,451,MKC,WM,Consumer Staples,Industrials
-4.186088625323974,0.003828890010922955,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,429,CTXS,UNP,Information Technology,Industrials
-4.185869923686841,0.003831801091260931,-3.898175383266733,-3.3370978778293483,-3.045121781879747,154,365,ESS,RE,Real Estate,Financials
-4.185599252922627,0.0038354067259872737,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,410,AEP,TJX,Utilities,Consumer Discretionary
-4.185162389962725,0.003841232780756511,-3.897850247842016,-3.3369165849187805,-3.044995958309874,18,409,AFL,TIF,Financials,Consumer Discretionary
-4.184984091054717,0.0038436129237715533,-3.897850247842016,-3.3369165849187805,-3.044995958309874,262,288,LLY,MMC,Health Care,Financials
-4.184983364346019,0.0038436226274950764,-3.897933317374792,-3.336962905812201,-3.045028106954304,62,249,BIIB,KMB,Health Care,Consumer Staples
-4.1845894342319525,0.003848886070499401,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,22,441,AJG,VRTX,Financials,Health Care
-4.18397048345292,0.0038571694314116943,-3.899887309145208,-3.3380520898105295,-3.0457839796685255,293,348,MOS,PM,Materials,Consumer Staples
-4.183726484914676,0.0038604393253030105,-3.8999157545953262,-3.3380679401663658,-3.045794978565934,51,159,AWK,EW,Utilities,Health Care
-4.1835937242964,0.003862219554353039,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,197,CLX,GWW,Consumer Staples,Industrials
-4.182753571692615,0.0038735028694143344,-3.8982956439848837,-3.337164928951985,-3.0451683167868904,36,110,AMZN,CTAS,Consumer Discretionary,Industrials
-4.182572424363226,0.003875939644558774,-3.897850247842016,-3.3369165849187805,-3.044995958309874,346,392,PKI,SPGI,Health Care,Financials
-4.182111457602753,0.003882146854005752,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,392,EQIX,SPGI,Real Estate,Financials
-4.1816058489693715,0.003888965660871676,-3.903456199936552,-3.3400395028976786,-3.0471628766818637,235,460,IT,XL,Information Technology,Financials
-4.181168530482205,0.0038948723268589103,-3.897941095132067,-3.3369672427436066,-3.0450311169548963,44,263,APH,LMT,Information Technology,Industrials
-4.18082126996365,0.0038995684696778226,-3.897850247842016,-3.3369165849187805,-3.044995958309874,60,204,BEN,HES,Financials,Energy
-4.180664055021115,0.0039016962545450145,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,146,DLTR,EMN,Consumer Discretionary,Materials
-4.1806572290584585,0.0039017886628403553,-3.9019742158131563,-3.3392145320294353,-3.0465905511358025,191,305,GPC,NBL,Consumer Discretionary,Energy
-4.180457110307568,0.0039044987146430094,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,373,DUK,ROK,Utilities,Industrials
-4.179899102960712,0.003912064476794551,-3.898589985833011,-3.3373290266098814,-3.045282202010446,224,430,ILMN,UPS,Health Care,Industrials
-4.179845317273615,0.003912794440668008,-3.897850247842016,-3.3369165849187805,-3.044995958309874,227,282,INTC,MDT,Information Technology,Health Care
-4.179654843517061,0.003915380498550379,-3.897850247842016,-3.3369165849187805,-3.044995958309874,87,370,CINF,RJF,Financials,Financials
-4.179613830344784,0.0039159375381610005,-3.8983367809470737,-3.3371878641272,-3.0451842341756294,301,382,MTD,SHW,Health Care,Materials
-4.17924000698021,0.003921018140747131,-3.897850247842016,-3.3369165849187805,-3.044995958309874,214,396,HRB,STT,Financials,Financials
-4.179101072427261,0.003922907926480845,-3.897850247842016,-3.3369165849187805,-3.044995958309874,6,392,ABT,SPGI,Health Care,Financials
-4.178791793103793,0.003927117733647265,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,267,ALGN,LRCX,Health Care,Information Technology
-4.178646421339174,0.003929097914170923,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,218,COO,HSY,Health Care,Consumer Staples
-4.1785932180584044,0.003929822850751017,-3.897850247842016,-3.3369165849187805,-3.044995958309874,249,370,KMB,RJF,Consumer Staples,Financials
-4.177822774581134,0.003940334483536145,-3.897850247842016,-3.3369165849187805,-3.044995958309874,97,409,CNP,TIF,Utilities,Consumer Discretionary
-4.177635558732106,0.003942892668152977,-3.8985380890499317,-3.33730009502917,-3.04526212344888,113,345,CTXS,PKG,Information Technology,Materials
-4.177539802451416,0.003944201703947411,-3.897850247842016,-3.3369165849187805,-3.044995958309874,211,446,HP,WDC,Energy,Information Technology
-4.177476085257637,0.003945072969965455,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,251,265,KMX,LNT,Consumer Discretionary,Utilities
-4.177435070009736,0.003945633903802096,-3.8985056399409803,-3.337282004928397,-3.045249568845211,64,343,BLK,PH,Financials,Industrials
-4.177175721465944,0.003949182503986133,-3.897933317374792,-3.336962905812201,-3.045028106954304,62,125,BIIB,DIS,Health Care,Consumer Discretionary
-4.1771351428570815,0.003949737994999308,-3.897850247842016,-3.3369165849187805,-3.044995958309874,22,131,AJG,DOV,Financials,Industrials
-4.177014844488357,0.003951385210634309,-3.897850247842016,-3.3369165849187805,-3.044995958309874,43,308,APD,NEE,Materials,Utilities
-4.1766041128444815,0.003957013996454925,-3.897850247842016,-3.3369165849187805,-3.044995958309874,103,267,COST,LRCX,Consumer Staples,Information Technology
-4.176555183401208,0.0039576850287656624,-3.897850247842016,-3.3369165849187805,-3.044995958309874,218,338,HSY,PEP,Consumer Staples,Consumer Staples
-4.176375182785038,0.0039601545049181,-3.897850247842016,-3.3369165849187805,-3.044995958309874,147,218,EMR,HSY,Industrials,Consumer Staples
-4.176346668038566,0.003960545835662791,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,399,AMGN,SWK,Health Care,Consumer Discretionary
-4.175909277134315,0.003966552939040097,-3.898741815166558,-3.3374136658479916,-3.045340941253633,53,445,AYI,WBA,Industrials,Consumer Staples
-4.175812797752578,0.003967879103814587,-3.898389451093586,-3.3372172289345228,-3.0452046137519413,377,451,RSG,WM,Industrials,Industrials
-4.175746507703263,0.003968790533985463,-3.898113594160904,-3.3370634263260595,-3.045097871614092,384,425,SJM,UHS,Consumer Staples,Health Care
-4.175410444995659,0.003973414050834425,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,95,A,CMS,Health Care,Utilities
-4.175407807714214,0.003973450353773347,-3.897850247842016,-3.3369165849187805,-3.044995958309874,352,425,PPG,UHS,Materials,Health Care
-4.175231972088774,0.003975871466761046,-3.9012562600783958,-3.3388147151895495,-3.0463131508802097,260,465,LH,XYL,Health Care,Industrials
-4.174904162576627,0.00398038874126001,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,96,278,CNC,MCHP,Health Care,Information Technology
-4.174214834956785,0.003989903128288048,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,72,130,CAG,DLTR,Consumer Staples,Consumer Discretionary
-4.1741836357888085,0.003990334244112201,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,89,CI,CLX,Health Care,Consumer Staples
-4.173648995835458,0.003997728624599803,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,272,CTXS,MAA,Information Technology,Real Estate
-4.1733947341989746,0.004001249608240662,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,352,416,PPG,TSCO,Materials,Consumer Discretionary
-4.173105221937235,0.00400526219323416,-3.898516606674342,-3.337288118811728,-3.0452538119091113,77,430,CCI,UPS,Real Estate,Industrials
-4.172855521700609,0.004008725948251942,-3.898410141651865,-3.33722876424254,-3.0452126193874003,123,140,DHI,EBAY,Consumer Discretionary,Information Technology
-4.172569211316277,0.004012700919697355,-3.897850247842016,-3.3369165849187805,-3.044995958309874,165,414,FAST,TROW,Industrials,Financials
-4.172366579701212,0.004015516321607423,-3.904093612312265,-3.340394196666336,-3.0474089238439257,147,388,EMR,SNI,Industrials,Consumer Discretionary
-4.1723046739496805,0.004016376812191104,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,77,149,CCI,EQIX,Real Estate,Real Estate
-4.172289975186086,0.0040165811499419364,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,169,EBAY,FDX,Information Technology,Industrials
-4.172124850191157,0.004018877321274918,-3.8991603329411038,-3.3376469504771222,-3.04550283571742,129,189,DLR,GOOG,Real Estate,Information Technology
-4.171929587987603,0.004021594120145612,-3.9096837276818115,-3.343501470460154,-3.0495638278414865,61,285,BHF,MHK,Financials,Consumer Discretionary
-4.171531835366241,0.00402713348707299,-3.897850247842016,-3.3369165849187805,-3.044995958309874,335,385,PCG,SLB,Utilities,Energy
-4.171349236552547,0.004029678816664226,-3.898873787581788,-3.337487231892534,-3.0453919951236395,251,397,KMX,STX,Consumer Discretionary,Information Technology
-4.170982323583284,0.004034797837806615,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,10,233,ADM,IRM,Consumer Staples,Real Estate
-4.170855531640641,0.00403656817041441,-3.8981987931847404,-3.3371109302061943,-3.0451308405452826,233,370,IRM,RJF,Real Estate,Financials
-4.170381589128505,0.004043191888108748,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,203,CI,HD,Health Care,Consumer Discretionary
-4.170052207831327,0.0040478011049646465,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,83,374,CHD,ROP,Consumer Staples,Industrials
-4.169668079633485,0.00405318249766109,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,280,EQIX,MCO,Real Estate,Financials
-4.169585518280476,0.004054339984132265,-3.898315986978564,-3.3371762708649024,-3.045176188268051,217,386,HST,SLG,Real Estate,Real Estate
-4.169265377355893,0.004058831128285369,-3.8980484588602065,-3.3370271082816787,-3.045072665780294,274,398,MAR,STZ,Consumer Discretionary,Consumer Staples
-4.169110393939069,0.004061006970558559,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,332,CTXS,PAYX,Information Technology,Information Technology
-4.16879129637402,0.004065490203738751,-3.898594214806654,-3.3373313841678867,-3.0452838381553535,149,377,EQIX,RSG,Real Estate,Industrials
-4.168687842796133,0.004066944669709059,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,441,ACN,VRTX,Information Technology,Health Care
-4.1681369294472,0.004074698044812054,-3.8995320613669504,-3.3378541254393936,-3.0456466057201284,157,455,ETR,WU,Utilities,Information Technology
-4.167507635183417,0.004083571069477296,-3.904576955689111,-3.340663104388886,-3.047595453156691,324,454,NWS,WRK,Consumer Discretionary,Materials
-4.167481743371467,0.004083936521281952,-3.8994152987800637,-3.337789053220134,-3.04560144905752,145,406,EL,TDG,Consumer Staples,Industrials
-4.167440891049422,0.004084513195099151,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,134,441,DTE,VRTX,Utilities,Health Care
-4.167320355450381,0.004086215116931913,-3.9022625560761988,-3.3393750751326396,-3.0467019340428503,221,231,ICE,IQV,Financials,Health Care
-4.167032750525492,0.0040902786217200315,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,101,251,COO,KMX,Health Care,Consumer Discretionary
-4.166892415861433,0.004092262719825493,-3.8979535421247142,-3.336974183248169,-3.04503593393321,270,383,M,SIG,Consumer Discretionary,Consumer Discretionary
-4.1666002241196916,0.004096396648617945,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,95,189,CMS,GOOG,Utilities,Information Technology
-4.1664224760156285,0.004098913296963005,-3.898589985833011,-3.3373290266098814,-3.045282202010446,224,410,ILMN,TJX,Health Care,Consumer Discretionary
-4.166275998933843,0.004100988256967839,-3.897850247842016,-3.3369165849187805,-3.044995958309874,141,338,ECL,PEP,Materials,Consumer Staples
-4.165296833279055,0.004114883582448085,-3.897850247842016,-3.3369165849187805,-3.044995958309874,349,369,PNC,RHI,Financials,Industrials
-4.165039324985372,0.0041185450229525725,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,419,441,TXN,VRTX,Information Technology,Health Care
-4.164645374444798,0.004124152264881491,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,263,ADP,LMT,Information Technology,Industrials
-4.164471750508735,0.004126625733544416,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,188,269,GM,LYB,Consumer Discretionary,Materials
-4.1644568753840066,0.004126837709542841,-3.897850247842016,-3.3369165849187805,-3.044995958309874,109,447,CSX,WEC,Industrials,Utilities
-4.164213775341555,0.004130303386005197,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,367,435,REGN,VFC,Health Care,Consumer Discretionary
-4.1640692706774995,0.004132364730671491,-3.8986865709519747,-3.33738286976814,-3.045319569004833,286,450,MKC,WLTW,Consumer Staples,Financials
-4.1639829303667755,0.004133596815561023,-3.897850247842016,-3.3369165849187805,-3.044995958309874,191,238,GPC,JBHT,Consumer Discretionary,Industrials
-4.1638579179027735,0.004135381351287838,-3.8985542906902375,-3.3373091272272934,-3.04526839181798,0,159,A,EW,Health Care,Health Care
-4.163677153770974,0.004137962980275795,-3.8986893394023285,-3.33738441306477,-3.0453206400435717,101,172,COO,FIS,Health Care,Information Technology
-4.163587921475749,0.004139237917273222,-3.897850247842016,-3.3369165849187805,-3.044995958309874,238,338,JBHT,PEP,Industrials,Consumer Staples
-4.1632590647822,0.004143939671922332,-3.898020602503622,-3.3370115759197665,-3.045061885802532,330,459,ORLY,XEL,Consumer Discretionary,Utilities
-4.162721137779474,0.004151641091105265,-3.897850247842016,-3.3369165849187805,-3.044995958309874,244,463,K,XRAY,Consumer Staples,Health Care
-4.16245196794458,0.004155499665570671,-3.8986865709519747,-3.33738286976814,-3.045319569004833,77,450,CCI,WLTW,Real Estate,Financials
-4.162432396141421,0.004155780357021049,-3.898069761551481,-3.3370389862969376,-3.0450809095019022,197,416,GWW,TSCO,Industrials,Consumer Discretionary
-4.162266700563662,0.0041581573955188165,-3.898015146616984,-3.3370085337665056,-3.045059774443549,278,343,MCHP,PH,Information Technology,Industrials
